date,code,open,high,low,close,volume,turn,peTTM,psTTM,pcfNcfTTM,pbMRQ,roeAvg
2024-12-25,sh.600028,6.351549,6.495684,6.351549,6.495684,208435657.0,0.2198,15.882248,0.264349,-63.612588,1.003305,0.054461
2024-12-26,sh.600028,6.476466,6.495684,6.361158,6.409203,161122288.0,0.1699,15.670798,0.260829,-62.765675,0.989947,0.054461
2024-12-27,sh.600028,6.399594,6.447639,6.313113,6.389985,132060597.0,0.1392,15.623809,0.260047,-62.577472,0.986979,0.054461
2024-12-30,sh.600028,6.361158,6.476466,6.361158,6.457248,139251589.0,0.1468,15.78827,0.262784,-63.236182,0.997368,0.054461
2024-12-31,sh.600028,6.43803,6.514902,6.399594,6.418812,170879598.0,0.1802,15.657096,0.260601,-62.710797,0.989082,0.054461
2025-01-02,sh.600028,6.409203,6.466857,6.265068,6.303504,171978677.0,0.1813,15.375831,0.25592,-61.584256,0.971314,0.054461
2025-01-03,sh.600028,6.322722,6.389985,6.284286,6.313113,162187313.0,0.171,15.39927,0.25631,-61.678135,0.972794,0.054461
2025-01-06,sh.600028,6.332331,6.351549,6.217023,6.303504,129469608.0,0.1365,15.375831,0.25592,-61.584256,0.971314,0.054461
2025-01-07,sh.600028,6.293895,6.303504,6.226632,6.274677,92531467.0,0.0976,15.305515,0.254749,-61.302621,0.966872,0.054461
2025-01-08,sh.600028,6.274677,6.43803,6.265068,6.322722,159276680.0,0.1679,15.422709,0.2567,-61.772013,0.974275,0.054461
2025-01-09,sh.600028,6.274677,6.293895,6.140151,6.159369,172834136.0,0.1822,15.02425,0.250068,-60.17608,0.949104,0.054461
2025-01-10,sh.600028,6.168978,6.197805,6.044061,6.044061,156583816.0,0.1651,14.742984,0.245386,-59.049538,0.931336,0.054461
2025-01-13,sh.600028,6.072888,6.101715,5.919144,5.967189,156714198.0,0.1652,14.555474,0.242265,-58.298511,0.919491,0.054461
