code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.601012,2024-04-30,2024-03-31,-0.033905,-0.133434,0.088884,-2358257888.170000,0.628625,,7578044598.00,7578037052.00
sh.601012,2024-08-31,2024-06-30,-0.077743,-0.136454,0.076554,-5257395058.020000,-0.484333,38528702860.540000,7578044734.00,7578037188.00
sh.601012,2024-10-31,2024-09-30,-0.097587,-0.111551,0.079784,-6536100484.440000,-0.982693,,7578045159.00,7578037613.00
sh.601012,2025-04-30,2024-12-31,-0.131177,-0.105076,0.074379,-8677451528.220000,-1.137170,82582273118.720000,7578047950.00,7578040404.00
sh.601088,2025-04-26,2025-03-31,0.027789,0.210706,0.340634,14662000000.000000,2.821348,,19868519955.00,16491037955.00
sh.601088,2025-08-30,2025-06-30,0.059491,0.214526,0.356986,29628000000.000000,2.783297,138109000000.000000,19868519955.00,16491037955.00
sh.601088,2025-10-25,2025-09-30,0.092655,0.220135,0.360449,46922000000.000000,2.735030,,19868519955.00,16491037955.00
sh.601088,2024-04-27,2024-03-31,0.038042,0.212443,0.336669,18620000000.000000,2.867149,,19868519955.00,16491037955.00
sh.601088,2024-08-31,2024-06-30,0.073228,0.205982,0.328919,34621000000.000000,2.814452,161612000000.000000,19868519955.00,16491037955.00
sh.601088,2024-10-26,2024-09-30,0.111874,0.211848,0.336949,53788000000.000000,2.893975,,19868519955.00,16491037955.00
sh.601088,2025-03-22,2024-12-31,0.140435,0.203517,0.340400,68865000000.000000,2.952963,338375000000.000000,19868519955.00,16491037955.00
sh.601127,2025-04-30,2025-03-31,0.042260,0.038681,0.276176,740630322.790000,3.963709,,1633366086.00,1509782193.00
sh.601127,2025-08-30,2025-06-30,0.150717,0.049315,0.289349,3077363481.260000,4.446203,62401722813.800000,1633366086.00,1509782193.00
sh.601127,2025-10-31,2025-09-30,0.265175,0.050997,0.293765,5636955963.210000,4.420546,,1633366086.00,1509782193.00
sh.601127,2024-04-30,2024-03-31,0.019061,0.003349,0.215147,88961703.190000,-1.063113,,1509782193.00,1509782193.00
sh.601127,2024-08-26,2024-06-30,0.131827,0.020895,0.250403,1359121175.000000,0.343839,65044468013.300000,1509782193.00,1509782193.00
sh.601127,2024-10-31,2024-09-30,0.324382,0.031978,0.252312,3409733806.720000,2.571421,,1509782193.00,1509782193.00
sh.601127,2025-04-01,2024-12-31,0.502402,0.032651,0.261518,4740116433.250000,3.938280,141009263626.630000,1509782193.00,1509782193.00
sh.601166,2025-04-30,2025-03-31,0.026651,0.429898,,23938000000.000000,3.690375,,20774311267.00,20774311267.00
sh.601166,2025-08-29,2025-06-30,0.048922,0.392556,,43361000000.000000,3.652488,174709000000.000000,21162836117.00,21162836117.00
sh.601166,2025-10-31,2025-09-30,0.071177,0.392870,,63344000000.000000,3.651776,,21162851947.00,21162851947.00
sh.601166,2024-04-26,2024-03-31,0.030082,0.420581,,24289000000.000000,3.674589,,20774297994.00,20774297994.00
