code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600547,2025-08-28,2025-06-30,0.070146,0.068234,0.174606,3873362227.610000,0.978275,56765895355.680000,4473429525.00,3614443347.00
sh.600547,2025-10-30,2025-09-30,0.096195,0.064652,0.180138,5416759558.380000,1.050315,,4609929525.00,3614443347.00
sh.600570,2024-04-30,2024-03-31,-0.004520,-0.029615,0.688006,-35169409.030000,0.613741,,1900006442.00,1900006442.00
sh.600570,2024-08-24,2024-06-30,0.003777,0.008852,0.713180,25102580.150000,0.532078,2834070949.430000,1894144775.00,1894144775.00
sh.600570,2024-10-31,2024-09-30,0.054842,0.106752,0.693093,447051385.850000,0.666843,4187756325.060000,1894144775.00,1894144775.00
sh.600570,2025-03-29,2024-12-31,0.124978,0.158090,0.720210,1040404420.550000,0.550784,6577242947.460000,1894145075.00,1894145075.00
sh.600570,2025-04-30,2025-03-31,0.003608,0.038132,0.647029,39118936.010000,0.587144,,1891767477.00,1891767477.00
sh.600570,2025-08-23,2025-06-30,0.029941,0.121750,0.695504,295417718.950000,0.673385,2424977949.960000,1891767477.00,1891767477.00
sh.600570,2025-10-31,2025-09-30,0.051402,0.144163,0.689999,503114781.390000,0.555696,3489900135.840000,1894734207.00,1894734207.00
sh.600584,2024-04-25,2024-03-31,0.005173,0.019551,0.122017,133767279.460000,0.836207,,1789035735.00,1789035735.00
sh.600584,2024-08-24,2024-06-30,0.023542,0.039849,0.133633,617119007.630000,0.891017,15486543440.750000,1789414570.00,1789414570.00
sh.600584,2024-10-26,2024-09-30,0.040702,0.042880,0.129311,1071058018.520000,0.879285,,1789414570.00,1789414570.00
sh.600584,2025-04-21,2024-12-31,0.059965,0.044826,0.130572,1612030058.420000,0.899498,35857892725.150000,1789414570.00,1789414570.00
sh.600584,2025-04-29,2025-03-31,0.007338,0.021842,0.126335,203899562.560000,0.937576,,1789414570.00,1789414570.00
sh.600584,2025-08-21,2025-06-30,0.016966,0.025187,0.134687,468603281.470000,0.816512,18605224056.330000,1789414570.00,1789414570.00
sh.600584,2025-10-24,2025-09-30,0.034196,0.033186,0.137433,951408366.040000,0.830976,,1789414570.00,1789414570.00
sh.600585,2024-04-27,2024-03-31,0.008081,0.069763,0.177472,1487880502.000000,1.770031,,5299302579.00,3999702579.00
sh.600585,2024-08-28,2024-06-30,0.018032,0.074257,0.189251,3383558566.000000,1.375727,45565621660.000000,5299302579.00,3999702579.00
sh.600585,2024-10-30,2024-09-30,0.028038,0.076962,0.195414,5245020339.000000,1.312740,,5299302579.00,3999702579.00
sh.600585,2025-03-25,2024-12-31,0.041237,0.084184,0.217045,7663200170.000000,1.452289,74156371000.000000,5299302579.00,3999702579.00
sh.600585,2025-04-30,2025-03-31,0.009575,0.093186,0.228799,1775337142.000000,1.510432,,5299302579.00,3999702579.00
sh.600585,2025-08-27,2025-06-30,0.023170,0.106451,0.251992,4395545802.000000,1.648960,34836859000.000000,5299302579.00,3999702579.00
sh.600585,2025-10-31,2025-09-30,0.033329,0.104526,0.242992,6407182054.000000,1.661002,,5299302579.00,3999702579.00
sh.600588,2024-04-27,2024-03-31,-0.045796,-0.266861,0.508459,-466813538.000000,-0.299367,,3418521359.00,3416997409.00
sh.600588,2024-08-24,2024-06-30,-0.081507,-0.213049,0.525468,-810712423.000000,-0.267950,3708733285.000000,3418521359.00,3416997409.00
sh.600588,2024-10-31,2024-09-30,-0.154108,-0.257950,0.488274,-1480145962.000000,-0.407417,,3416997409.00,3416997409.00
sh.600588,2025-03-29,2024-12-31,-0.224067,-0.226144,0.475367,-2069832998.000000,-0.603252,8986742672.000000,3416997409.00,3416997409.00
sh.600588,2025-04-26,2025-03-31,-0.093468,-0.548844,0.390614,-756340891.000000,-0.686002,,3416997409.00,3416997409.00
sh.600588,2025-08-27,2025-06-30,-0.119598,-0.274039,0.483295,-981348250.000000,-0.647319,3492034193.000000,3416997409.00,3416997409.00
sh.600588,2025-10-31,2025-09-30,-0.178621,-0.258222,0.467329,-1442042536.000000,-0.586508,,3416997409.00,3416997409.00
sh.600600,2024-04-30,2024-03-31,0.056523,0.159949,0.404406,1623483236.000000,3.235498,,1364196788.00,704698414.00
sh.600600,2024-08-30,2024-06-30,0.130424,0.185423,0.416034,3721128752.000000,3.286807,19828139761.000000,1364196788.00,704795080.00
sh.600600,2024-10-30,2024-09-30,0.174329,0.177152,0.417621,5130187395.000000,3.188714,,1364196788.00,709030943.00
sh.600600,2025-03-31,2024-12-31,0.153778,0.139766,0.402265,4491776686.000000,3.185013,31578857000.000000,1364196788.00,709030943.00
sh.600600,2025-04-29,2025-03-31,0.057173,0.166407,0.416379,1738210008.000000,3.267926,,1364196788.00,709030943.00
sh.600600,2025-08-27,2025-06-30,0.132298,0.193936,0.436973,3973966318.000000,3.377560,20214060489.000000,1364196788.00,709125943.00
sh.600600,2025-10-28,2025-09-30,0.174666,0.183958,0.436560,5402235278.000000,3.393533,,1364196788.00,709125943.00
sh.600660,2024-04-26,2024-03-31,0.043176,0.157127,0.368191,1388325168.000000,2.338380,,2609743532.00,2002986332.00
sh.600660,2024-08-07,2024-06-30,0.110971,0.190943,0.372903,3501836985.000000,2.410819,18339730232.000000,2609743532.00,2002986332.00
sh.600660,2024-10-18,2024-09-30,0.169039,0.193654,0.378158,5483021139.000000,2.675400,,2609743532.00,2002986332.00
sh.600660,2025-03-19,2024-12-31,0.223418,0.191178,0.362298,7504038370.000000,2.873070,38710428679.000000,2609743532.00,2002986332.00
sh.600660,2025-04-18,2025-03-31,0.055288,0.204959,0.354033,2031142814.000000,3.119039,,2609743532.00,2002986332.00
sh.600660,2025-08-20,2025-06-30,0.134689,0.224163,0.370625,4807703410.000000,3.373543,21118822871.000000,2609743532.00,2002986332.00
sh.600660,2025-10-17,2025-09-30,0.198511,0.212230,0.373598,7067671152.000000,3.480436,,2609743532.00,2002986332.00
sh.600674,2024-04-12,2024-03-31,0.032675,4.982981,0.442807,1284794152.980000,0.930759,,4874606828.00,4874606828.00
sh.600674,2024-08-16,2024-06-30,0.059865,3.858274,0.446087,2328360588.900000,0.944591,603472049.670000,4874606828.00,4874606828.00
sh.600674,2024-10-15,2024-09-30,0.111722,4.144836,0.526491,4503584192.800000,1.021700,,4874606828.00,4874606828.00
sh.600674,2025-04-12,2024-12-31,0.113788,2.877710,0.511772,4630183835.790000,0.924736,1585966922.660000,4874606828.00,4874606828.00
sh.600674,2025-04-12,2025-03-31,0.034500,4.160471,0.560580,1514322815.450000,0.966948,,4874606828.00,4874606828.00
sh.600674,2025-08-15,2025-06-30,0.058068,3.501280,0.466446,2492185702.310000,0.957325,711792843.680000,4874606828.00,4874606828.00
sh.600674,2025-10-21,2025-09-30,0.097577,3.763999,0.507901,4292071193.240000,0.883580,,4874606828.00,4874606828.00
sh.600690,2024-04-30,2024-03-31,0.045285,0.070374,0.289546,4854201560.280000,1.843327,,9438114893.00,6308552654.00
sh.600690,2024-08-28,2024-06-30,0.099597,0.078212,0.306115,10607323142.130000,1.912880,134840839073.230000,9438114893.00,6308552654.00
sh.600690,2024-10-30,2024-09-30,0.142420,0.076052,0.308457,15436312794.430000,1.982546,,9384063334.00,6254501095.00
sh.600690,2025-03-28,2024-12-31,0.174433,0.068451,0.277970,19575612501.680000,1.997367,284582637563.470000,9382913334.00,6254501095.00
sh.600690,2025-04-30,2025-03-31,0.047894,0.071251,0.253961,5637227267.400000,2.074017,,9382913334.00,6254501095.00
sh.600690,2025-08-29,2025-06-30,0.106364,0.079780,0.268739,12485115799.440000,2.170379,155737423233.750000,9382913334.00,6254501095.00
sh.600690,2025-10-31,2025-09-30,0.150451,0.076230,0.272077,17841850016.480000,2.234442,,9382913334.00,6254501095.00
sh.600741,2024-04-27,2024-03-31,0.021648,0.038709,0.125405,1433059398.400000,2.233984,,3152723984.00,3152723984.00
sh.600741,2024-08-29,2024-06-30,0.049431,0.042739,0.121161,3303408656.210000,2.295107,73688552587.850000,3152723984.00,3152723984.00
sh.600741,2024-10-30,2024-09-30,0.075896,0.042785,0.121741,5112446973.240000,2.203515,,3152723984.00,3152723984.00
sh.600741,2025-04-29,2024-12-31,0.111687,0.044313,0.121377,7482264275.100000,2.122198,158638880762.370000,3152723984.00,3152723984.00
sh.600741,2025-04-29,2025-03-31,0.020253,0.036707,0.108273,1482007434.280000,2.124581,,3152723984.00,3152723984.00
sh.600741,2025-08-28,2025-06-30,0.046225,0.039400,0.113795,3336262079.710000,2.128775,81001976985.200000,3152723984.00,3152723984.00
sh.600741,2025-10-30,2025-09-30,0.073955,0.041245,0.118203,5397099516.970000,2.190160,,3152723984.00,3152723984.00
sh.600760,2024-04-30,2024-03-31,0.046321,0.075243,0.120938,714287677.140000,1.118224,,2755699513.00,2744736813.00
sh.600760,2024-08-29,2024-06-30,0.105004,0.074687,0.125266,1615079936.900000,1.136711,,2755699513.00,2744736813.00
sh.600760,2024-10-31,2024-09-30,0.117080,0.071436,0.124803,1807146895.150000,0.892908,,2755699513.00,2744736813.00
sh.600760,2025-04-01,2024-12-31,0.210992,0.079671,0.124657,3412895593.420000,1.231617,42590654078.550000,2755699513.00,2744736813.00
sh.600760,2025-04-29,2025-03-31,0.024891,0.073849,0.126460,430809640.780000,1.127995,,2755699513.00,2744736813.00
sh.600760,2025-08-26,2025-06-30,0.065517,0.077380,0.122528,1131941918.950000,1.056730,14628337068.600000,2755699513.00,2748185991.00
sh.600760,2025-10-30,2025-09-30,0.070005,0.066418,0.118283,1368649563.800000,1.036204,,2835094714.00,2748185991.00
sh.600795,2024-04-27,2024-03-31,0.035827,0.075871,0.133353,3456313903.570000,0.361472,,17835619082.00,17835619082.00
sh.600795,2024-08-20,2024-06-30,0.129921,0.119040,0.146181,10217007918.790000,0.525391,84879472158.140000,17835619082.00,17835619082.00
sh.600795,2024-10-25,2024-09-30,0.173134,0.108159,0.147816,14478444659.090000,0.514427,,17835619082.00,17835619082.00
sh.600795,2025-04-16,2024-12-31,0.187621,0.092883,0.142357,16643028954.430000,0.551201,177130635569.020000,17835619082.00,17835619082.00
sh.600795,2025-04-26,2025-03-31,0.031782,0.080556,0.139109,3207164642.800000,0.552656,,17835619082.00,17835619082.00
sh.600795,2025-08-19,2025-06-30,0.064660,0.089025,0.162683,6913235249.690000,0.381341,76619525536.160000,17835619082.00,17835619082.00
sh.600795,2025-10-28,2025-09-30,0.115594,0.097703,0.167498,12232958998.580000,0.415853,,17835619082.00,17835619082.00
sh.600803,2024-04-27,2024-03-31,0.044700,0.060604,0.122315,2073200000.000000,2.167369,,3098397607.00,2836141085.00
sh.600803,2024-08-24,2024-06-30,0.110205,0.073869,0.143003,4947420000.000000,2.393873,66459850000.000000,3098397607.00,2839866085.00
sh.600803,2024-10-26,2024-09-30,0.150733,0.069279,0.137215,6839510000.000000,2.414901,,3097087607.00,2839866085.00
sh.600803,2025-03-27,2024-12-31,0.190704,0.073204,0.139321,9943800000.000000,1.450776,134945560000.000000,3097087607.00,2840083602.00
sh.600803,2025-04-26,2025-03-31,0.040540,0.053949,0.118309,1819650000.000000,1.417148,,3097087607.00,2840083602.00
sh.600803,2025-08-28,2025-06-30,0.103346,0.071241,0.144744,4701290000.000000,1.411400,65788560000.000000,3097087607.00,2820558602.00
sh.600803,2025-10-31,2025-09-30,0.145164,0.073624,0.140059,7057270000.000000,1.429692,,3097087607.00,3076367590.00
sh.600809,2024-04-26,2024-03-31,0.202229,0.408556,0.774609,6266473249.600000,9.739238,,1219964222.00,1219964222.00
sh.600809,2024-08-28,2024-06-30,0.286248,0.370357,0.766888,8424222322.690000,9.902566,22659364621.040000,1219964222.00,1219964222.00
sh.600809,2024-10-31,2024-09-30,0.367918,0.362309,0.760312,11361151470.780000,10.128890,,1219964222.00,1219964222.00
sh.600809,2025-04-30,2024-12-31,0.391204,0.340260,0.762026,12253094625.740000,10.035445,35874662835.640000,1219964222.00,1219964222.00
sh.600809,2025-04-30,2025-03-31,0.181760,0.402816,0.787981,6655583906.210000,10.351158,,1219964222.00,1219964222.00
sh.600809,2025-08-29,2025-06-30,0.240860,0.355671,0.766500,8523288032.840000,10.113468,23875020141.380000,1219964222.00,1219964222.00
sh.600809,2025-10-31,2025-09-30,0.310185,0.347770,0.760997,11450125486.020000,10.080148,,1219964222.00,1219964222.00
sh.600845,2024-04-24,2024-03-31,0.050665,0.173802,0.326840,589384795.180000,1.100151,,2403674671.00,1735107582.00
sh.600845,2024-08-28,2024-06-30,0.122150,0.200264,0.361269,1350312581.580000,0.943959,6733615365.500000,2884409605.00,2094334771.00
sh.600845,2024-10-30,2024-09-30,0.171897,0.201388,0.360569,1964844067.910000,0.905841,,2884409605.00,2121154226.00
sh.600845,2025-04-01,2024-12-31,0.199552,0.170530,0.347652,2326780492.950000,0.785588,13632098666.880000,2883803858.00,2121154226.00
sh.600845,2025-04-26,2025-03-31,0.037948,0.178123,0.347909,452084156.400000,0.735292,,2883803858.00,2133440167.00
sh.600845,2025-08-19,2025-06-30,0.064802,0.155186,0.349945,731654186.670000,0.571178,4705345111.590000,2883803858.00,2133740521.00
sh.600845,2025-10-28,2025-09-30,0.098045,0.160616,0.357991,1132730652.580000,0.499160,,2870778802.00,2133740521.00
sh.600875,2024-04-30,2024-03-31,0.024026,0.066575,0.186885,985392571.410000,1.102517,,3117499457.00,2023304059.00
sh.600875,2024-08-30,2024-06-30,0.045303,0.054923,0.153623,1808543831.830000,1.039198,33457011207.050000,3117499457.00,2023304059.00
sh.600875,2024-10-31,2024-09-30,0.069330,0.058829,0.157431,2766448503.950000,1.046772,,3117499457.00,2023304059.00
sh.600875,2025-04-30,2024-12-31,0.076856,0.047928,0.141657,3287525856.310000,0.937322,69695135700.000000,3117499457.00,2023579060.00
sh.600875,2025-04-30,2025-03-31,0.029296,0.075381,0.166242,1228030044.010000,1.016902,,3117482123.00,2023579060.00
sh.600875,2025-08-29,2025-06-30,0.047042,0.054775,0.154630,2060843811.020000,0.926283,38150951534.170000,3390360326.00,2023579060.00
sh.600875,2025-10-31,2025-09-30,0.071255,0.056660,0.153843,3101781728.660000,0.943745,,3458360326.00,2023579060.00
sh.600886,2024-04-30,2024-03-31,0.033878,0.263268,0.402827,3714132255.450000,0.956072,,7454179797.00,6965873347.00
sh.600886,2024-08-29,2024-06-30,0.062802,0.249698,0.390220,6767211168.960000,0.954058,27101636543.750000,7454179797.00,6965873347.00
sh.600886,2024-10-31,2024-09-30,0.107736,0.266605,0.399616,11835965887.950000,0.970026,,7454179797.00,6965873347.00
sh.600886,2025-04-30,2024-12-31,0.109754,0.207972,0.374771,12024764841.500000,0.891182,57529217000.000000,7454179797.00,7454179797.00
sh.600886,2025-04-30,2025-03-31,0.031237,0.295454,0.436251,3876886791.950000,0.835245,,8004494262.00,7454179797.00
sh.600886,2025-08-30,2025-06-30,0.057813,0.269925,0.417372,6936242780.600000,0.836263,25696904636.550000,8004494262.00,7454179797.00
sh.600886,2025-10-31,2025-09-30,0.097301,0.290994,0.435066,11806359206.420000,0.822322,,8004494262.00,7454179797.00
sh.600887,2024-04-30,2024-03-31,0.105167,0.183436,0.357919,5954854662.180000,2.000650,,6366098705.00,6305094159.00
sh.600887,2024-08-30,2024-06-30,0.141394,0.126860,0.347846,7572997510.870000,1.830713,59124768181.310000,6366098705.00,6305094159.00
sh.600887,2024-10-31,2024-09-30,0.198029,0.122804,0.348066,10896767162.200000,1.871976,,6365962305.00,6305094159.00
sh.600887,2025-04-30,2024-12-31,0.158413,0.073347,0.338793,8463710355.650000,1.327834,114120632145.600000,6365900705.00,6334469759.00
sh.600887,2025-04-30,2025-03-31,0.087415,0.150134,0.376676,4945152820.090000,1.163095,,6365900705.00,6334469759.00
sh.600887,2025-08-29,2025-06-30,0.135246,0.117122,0.360452,7235443552.610000,1.284070,61318461095.960000,6325360667.00,6293929721.00
sh.600887,2025-10-31,2025-09-30,0.190448,0.115342,0.353229,10420055459.210000,1.266407,,6325360667.00,6293929721.00
sh.600893,2024-04-30,2024-03-31,0.003916,0.029622,0.116401,185796641.690000,0.558340,,2665594238.00,2665124758.00
sh.600893,2024-08-31,2024-06-30,0.015033,0.035554,0.112734,659454036.080000,0.484298,18523965430.810000,2665594238.00,2665124758.00
sh.600893,2024-10-31,2024-09-30,0.018319,0.031483,0.120366,817193119.710000,0.418927,,2665594238.00,2665124758.00
sh.600893,2025-04-02,2024-12-31,0.021689,0.020537,0.100585,983286889.900000,0.322739,47264552380.140000,2665594238.00,2665124758.00
sh.600893,2025-04-30,2025-03-31,0.000188,0.005698,0.097745,35129600.570000,0.267463,,2665594238.00,2665124758.00
sh.600893,2025-08-28,2025-06-30,0.002305,0.010717,0.109586,151091493.130000,0.134054,14077392041.680000,2665594238.00,2665124758.00
sh.600893,2025-10-31,2025-09-30,0.002710,0.008298,0.107437,190116565.850000,0.090822,,2665594238.00,2665124758.00
sh.600900,2024-04-30,2024-03-31,0.019498,0.260611,0.481379,4076193444.810000,1.127704,,24468217716.00,24007256503.00
sh.600900,2024-08-31,2024-06-30,0.057512,0.332778,0.523760,11583452369.910000,1.214605,,24468217716.00,24007256503.00
sh.600900,2024-10-31,2024-09-30,0.136119,0.427819,0.611917,28377539149.340000,1.378934,,24468217716.00,24007256503.00
sh.600900,2025-04-30,2024-12-31,0.157895,0.389744,0.591341,32930199395.190000,1.328097,84284868956.060000,24468217716.00,24007256503.00
sh.600900,2025-04-30,2025-03-31,0.024317,0.310924,0.529767,5290454546.730000,1.377656,,24468217716.00,24007256503.00
sh.600900,2025-08-30,2025-06-30,0.062649,0.361948,0.561225,13282623660.270000,1.397114,,24468217716.00,24007256503.00
sh.600900,2025-10-31,2025-09-30,0.130706,0.434361,0.624772,28555477836.950000,1.334961,,24468217716.00,24007256503.00
sh.600905,2024-04-30,2024-03-31,0.028898,0.365946,0.589592,2890652331.210000,0.250984,,28621379200.00,13587856566.00
sh.600905,2024-08-31,2024-06-30,0.048355,0.320811,0.556773,4830988406.300000,0.234198,15058664581.480000,28621259200.00,28585856566.00
sh.600905,2024-10-31,2024-09-30,0.060575,0.286987,0.534660,6244720653.450000,0.238918,,28621259200.00,28585856566.00
sh.600905,2025-04-30,2024-12-31,0.072219,0.250951,0.526258,7457536080.990000,0.213539,29098494096.490000,28619739196.00,28585856566.00
sh.600905,2025-04-30,2025-03-31,0.027813,0.356064,0.493245,2716166897.390000,0.214528,,28618630794.00,28587650142.00
sh.600905,2025-08-30,2025-06-30,0.043503,0.282971,0.470581,4169802472.050000,0.205821,14735816204.920000,28618630794.00,28587650142.00
sh.600905,2025-10-31,2025-09-30,0.049028,0.222841,0.443624,4742139930.700000,0.186516,,28587650142.00,28587650142.00
sh.600918,2024-04-30,2024-03-31,0.008265,0.137330,,348692490.960000,0.140422,,6968625756.00,3972809819.00
sh.600918,2024-08-31,2024-06-30,0.009788,0.092852,,473424632.860000,0.080682,5098680413.280000,6968625756.00,3972809819.00
sh.600918,2024-10-31,2024-09-30,0.012240,0.083964,,623356402.350000,0.058717,,6968625756.00,3972809819.00
sh.600918,2025-03-22,2024-12-31,0.022680,0.099289,,1081396854.310000,0.134501,10891433024.090000,6968625756.00,3972809819.00
sh.600918,2025-04-30,2025-03-31,0.008639,0.161935,,412101585.300000,0.140023,,6968625756.00,3972809819.00
sh.600918,2025-08-30,2025-06-30,0.016611,0.152484,,801634799.470000,0.178991,5257177669.320000,6968625756.00,3972809819.00
sh.600918,2025-10-31,2025-09-30,0.030231,0.165917,,1494100810.090000,0.250606,,6921663256.00,3925847319.00
sh.600919,2024-04-26,2024-03-31,0.035414,0.443531,,9313778000.000000,1.611535,,18351324463.00,18269722530.00
sh.600919,2024-08-17,2024-06-30,0.070249,0.466333,,19411075000.000000,1.659884,41624957000.000000,18351324463.00,18269722530.00
sh.600919,2024-10-30,2024-09-30,0.102140,0.470222,,29296264000.000000,1.707312,,18351324463.00,18351324463.00
sh.600919,2025-04-19,2024-12-31,0.114957,0.412130,,33306403000.000000,1.735200,80815212000.000000,18351324463.00,18351324463.00
sh.600919,2025-04-29,2025-03-31,0.031854,0.452487,,10092331000.000000,1.775399,,18351324463.00,18351324463.00
sh.600919,2025-08-23,2025-06-30,0.063940,0.469406,,21059571000.000000,1.817352,44864292000.000000,18351324463.00,18351324463.00
sh.600919,2025-10-31,2025-09-30,0.095769,0.474744,,31894651000.000000,1.863136,,18351324463.00,18351324463.00
sh.600926,2024-04-20,2024-03-31,0.045021,0.525909,,5133233000.000000,2.576264,,5930285813.00,5362745560.00
sh.600926,2024-08-29,2024-06-30,0.083230,0.516892,,9996488000.000000,2.707053,19339619000.000000,5930286542.00,5362746289.00
sh.600926,2024-10-22,2024-09-30,0.113696,0.486761,,13869912000.000000,2.792738,,5930288407.00,5362748154.00
sh.600926,2025-04-12,2024-12-31,0.137321,0.442471,,16982563000.000000,2.807381,38381172000.000000,6049255401.00,5545172401.00
sh.600926,2025-04-29,2025-03-31,0.042707,0.603461,,6021119000.000000,2.831025,,6312359446.00,5808276446.00
sh.600926,2025-08-28,2025-06-30,0.078644,0.580410,,11662296000.000000,2.575225,20093208000.000000,7241452497.00,7241452497.00
sh.600926,2025-10-31,2025-09-30,0.106254,0.550030,,15884883000.000000,2.620710,,7249002548.00,7249002548.00
sh.600930,2025-06-27,2024-03-31,,0.352496,0.524961,2920880826.000000,0.265348,8286280017.000000,36000000000.00,
sh.600930,2024-08-30,2024-06-30,0.068905,0.379811,0.539478,6552896429.000000,0.271243,17253032332.000000,36000000000.00,
sh.600930,2025-10-29,2024-09-30,,0.325382,0.498220,8114464962.000000,0.253764,,36000000000.00,
sh.600930,2025-03-25,2024-12-31,0.093033,0.279077,0.461004,9479613711.000000,0.245307,33967750888.000000,36000000000.00,
sh.600930,2025-06-27,2025-03-31,0.027298,0.326696,0.482139,3145470934.000000,0.249824,9628119935.000000,36000000000.00,
sh.600930,2025-08-27,2025-06-30,0.057154,0.339174,0.500213,6782333540.000000,0.245801,19996646085.000000,36000000000.00,
sh.600930,2025-10-29,2025-09-30,0.065117,0.283914,0.451860,8369541659.000000,0.212024,,41714285714.00,2505175252.00
sh.600938,2024-04-26,2024-03-31,0.057854,0.356389,0.534270,39726000000.000000,2.763463,,47566763984.00,2841851853.00
sh.600938,2024-08-29,2024-06-30,0.115070,0.351656,0.537143,79745000000.000000,2.939300,221741000000.000000,47566763984.00,2841851853.00
sh.600938,2024-10-29,2024-09-30,0.168410,0.357900,0.544518,116684000000.000000,3.005620,,47529953984.00,2841851853.00
sh.600938,2025-03-28,2024-12-31,0.195082,0.328133,0.536290,137982000000.000000,2.902086,420506000000.000000,47529953984.00,2841851853.00
sh.600938,2025-04-30,2025-03-31,0.047752,0.342533,0.546465,36601000000.000000,2.835685,,47529953984.00,2841851853.00
sh.600938,2025-08-28,2025-06-30,0.090655,0.335213,0.534690,69593000000.000000,2.687526,207608000000.000000,47529953984.00,2990000000.00
sh.600938,2025-10-31,2025-09-30,0.133025,0.326592,0.522385,102061000000.000000,2.593060,,47529953984.00,2990000000.00
sh.600941,2024-04-23,2024-03-31,0.022397,0.112356,0.261719,29629000000.000000,6.229498,,21399477282.00,758622867.00
sh.600941,2024-08-09,2024-06-30,0.060514,0.146791,0.308113,80257000000.000000,6.332922,546744000000.000000,21442551436.00,758622867.00
sh.600941,2024-10-22,2024-09-30,0.084267,0.140227,0.308125,110984000000.000000,6.387527,,21470123856.00,758622867.00
sh.600941,2025-03-21,2024-12-31,0.103916,0.133101,0.290160,138526000000.000000,6.430774,889500000000.000000,21517317437.00,758622867.00
sh.600941,2025-04-23,2025-03-31,0.022301,0.116128,0.269252,30630000000.000000,6.458173,,21584276346.00,902767867.00
sh.600941,2025-08-08,2025-06-30,0.061237,0.154979,0.316160,84273000000.000000,6.589392,466989000000.000000,21611554459.00,902767867.00
sh.600941,2025-10-21,2025-09-30,0.084718,0.145247,0.310861,115423000000.000000,6.605048,,21626640591.00,902767867.00
sh.600958,2024-04-30,2024-03-31,0.011157,0.245552,,886576282.080000,0.260326,,8496645292.00,7469482864.00
sh.600958,2024-08-30,2024-06-30,0.026532,0.246361,,2111677586.130000,0.348805,8571472965.540000,8496645292.00,7469482864.00
sh.600958,2024-10-31,2024-09-30,0.041270,0.234555,,3302385918.070000,0.376458,,8496645292.00,7469482864.00
sh.600958,2025-03-29,2024-12-31,0.041840,0.174592,,3350447340.650000,0.394298,19190102816.950000,8496645292.00,7469482864.00
sh.600958,2025-04-30,2025-03-31,0.017503,0.266755,,1435596568.510000,0.458961,,8496645292.00,7469482864.00
sh.600958,2025-08-30,2025-06-30,0.041666,0.432800,,3462902508.470000,0.553384,8001159359.720000,8496645292.00,7469482864.00
sh.600958,2025-10-31,2025-09-30,0.062581,0.402105,,5110096476.730000,0.607123,,8496645292.00,7469482864.00
sh.600989,2024-04-26,2024-03-31,0.036183,0.172719,0.287223,1420935000.590000,0.802679,,7333360000.00,7333360000.00
sh.600989,2024-08-13,2024-06-30,0.084108,0.195577,0.335999,3304688804.380000,0.913437,16897138289.660000,7333360000.00,7333360000.00
sh.600989,2024-10-31,2024-09-30,0.113554,0.186895,0.337583,4536790404.800000,0.858625,,7333360000.00,7333360000.00
sh.600989,2025-03-12,2024-12-31,0.155444,0.192150,0.331467,6337676311.630000,0.864225,32803829876.740000,7333360000.00,7333360000.00
sh.600989,2025-04-23,2025-03-31,0.055081,0.226235,0.353629,2436717409.010000,1.002741,,7333360000.00,7333360000.00
sh.600989,2025-08-22,2025-06-30,0.130372,0.250558,0.367368,5717625875.880000,1.193261,22819543339.150000,7333360000.00,7333360000.00
sh.600989,2025-10-24,2025-09-30,0.201209,0.251791,0.373130,8949887030.720000,1.466009,,7333360000.00,7333360000.00
sh.600999,2024-04-27,2024-03-31,0.017520,0.502083,,2158289650.230000,0.995952,,8696526806.00,7422005272.00
sh.600999,2024-08-31,2024-06-30,0.038534,0.495037,,4749962259.480000,1.010137,9595157988.180000,8696526806.00,7422005272.00
sh.600999,2024-10-30,2024-09-30,0.057672,0.500906,,7152567257.090000,1.093764,,8696526806.00,7422005272.00
sh.600999,2025-03-28,2024-12-31,0.082382,0.497332,,10389971051.500000,1.194255,20891398043.110000,8696526806.00,7422005272.00
sh.600999,2025-04-29,2025-03-31,0.017632,0.489852,,2308647868.260000,1.211550,,8696526806.00,7422005272.00
sh.600999,2025-08-29,2025-06-30,0.039651,0.493145,,5187949037.610000,1.244643,10520128421.200000,8696526806.00,7422005272.00
sh.600999,2025-10-31,2025-09-30,0.067001,0.486424,,8874123165.910000,1.392256,,8696526806.00,7422005272.00
sh.601006,2024-04-27,2024-03-31,0.021017,0.186273,0.212285,3402925660.000000,0.644504,,17566215836.00,17566215836.00
sh.601006,2024-08-29,2024-06-30,0.040969,0.178338,0.209204,6528356377.000000,0.582095,36083509434.000000,17619006982.00,17619006982.00
sh.601006,2024-10-30,2024-09-30,0.058759,0.172390,0.197497,9518374342.000000,0.516058,,18257250148.00,18257250148.00
sh.601006,2025-04-30,2024-12-31,0.061777,0.137675,0.153020,10274289933.000000,0.480631,73330925694.000000,18807273822.00,18807273822.00
sh.601006,2025-04-30,2025-03-31,0.016059,0.159937,0.162874,2847021913.000000,0.425065,,20147177716.00,20147177716.00
sh.601006,2025-08-29,2025-06-30,0.025811,0.125665,0.139866,4685513245.000000,0.361864,36784337309.000000,20147177716.00,20147177716.00
sh.601006,2025-10-30,2025-09-30,0.038743,0.121712,0.134190,6944647625.000000,0.330571,,20147177716.00,20147177716.00
sh.601009,2024-04-27,2024-03-31,0.033020,0.431739,,5750607000.000000,1.815698,,10343734019.00,9212625757.00
sh.601009,2024-08-01,2024-06-30,0.066900,0.444731,,11658879000.000000,1.876620,26215568000.000000,10343793521.00,9212685259.00
