code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.002185,2024-10-29,2024-09-30,0.022105,0.035318,0.122876,371946855.310000,0.156185,,3204484648.00,3203739793.00
sz.002185,2025-04-01,2024-12-31,0.037913,0.045576,0.120729,659098608.730000,0.192309,14461617106.210000,3204484648.00,3203739793.00
sz.002185,2025-04-30,2025-03-31,-0.001112,-0.010311,0.090014,-36797774.860000,0.168729,,3204484648.00,3203739793.00
sz.002185,2025-08-19,2025-06-30,0.013455,0.030246,0.108247,235317769.990000,0.191999,7780254525.710000,3229160776.00,3228418900.00
sz.002185,2025-10-28,2025-09-30,0.031754,0.045989,0.123372,569338337.150000,0.246050,,3258881652.00,3258139776.00
sz.002195,2024-04-18,2024-03-31,0.007998,0.448644,0.608913,78228955.590000,0.052353,,5724847663.00,5656352079.00
sz.002195,2024-08-26,2024-06-30,0.003795,0.029740,0.467086,10064542.390000,0.019214,338412644.840000,5681544596.00,5613049012.00
sz.002195,2024-10-28,2024-09-30,0.004338,-0.036767,0.423965,-17756896.570000,0.007923,,5681544596.00,5613049012.00
sz.002195,2025-04-22,2024-12-31,0.003325,-0.084440,0.334769,-55863828.550000,0.005714,661578788.510000,5681544596.00,5613049012.00
sz.002195,2025-04-22,2025-03-31,0.003213,0.034509,0.223488,5708795.080000,-0.002508,,5681544596.00,5613049012.00
sz.002195,2025-08-26,2025-06-30,0.006807,0.009653,0.274257,3058290.030000,0.011018,316809770.980000,5681544596.00,5612251612.00
sz.002195,2025-10-29,2025-09-30,0.018466,0.188445,0.280551,87897820.160000,0.030451,,5670554696.00,5601261712.00
sz.002202,2024-04-27,2024-03-31,0.008811,0.055399,0.261178,386639260.080000,0.101511,,4225067647.00,3394099179.00
sz.002202,2024-08-24,2024-06-30,0.036688,0.071081,0.182515,1435992079.930000,0.347098,20202142527.500000,4225067647.00,3394225179.00
sz.002202,2024-10-26,2024-09-30,0.047207,0.051972,0.164341,1862643465.530000,0.440785,,4225067647.00,3394225179.00
sz.002202,2025-03-29,2024-12-31,0.048870,0.032741,0.137972,1856394218.930000,0.440335,56699162790.540000,4225067647.00,3354825179.00
sz.002202,2025-04-26,2025-03-31,0.014636,0.070525,0.217753,668016648.090000,0.496103,,4225067647.00,3354825179.00
sz.002202,2025-08-23,2025-06-30,0.037996,0.058300,0.153484,1663717027.460000,0.464169,28537097264.350000,4225067647.00,3355317179.00
sz.002202,2025-10-25,2025-09-30,0.064953,0.058528,0.143910,2817939068.270000,0.627850,,4225067647.00,3355317179.00
sz.002203,2024-04-30,2024-03-31,0.022214,0.013399,0.042266,292329508.170000,0.550304,,1998319582.00,1935751604.00
sz.002203,2024-08-31,2024-06-30,0.043672,0.013190,0.037376,579823532.750000,0.510148,43959463329.970000,1998319791.00,1935081538.00
sz.002203,2024-10-31,2024-09-30,0.061808,0.011524,0.030551,783662459.610000,0.513944,,1998319791.00,1929928813.00
sz.002203,2025-04-26,2024-12-31,0.049452,0.006991,0.032138,610909110.570000,0.351946,87386783017.600000,1998320004.00,1928171551.00
sz.002203,2025-04-26,2025-03-31,0.024187,0.015538,0.037027,318580826.120000,0.366869,,1998320004.00,1928190301.00
sz.002203,2025-08-30,2025-06-30,0.049708,0.015445,0.037284,686909708.780000,0.397894,44475558682.670000,2001129937.00,1931000234.00
sz.002203,2025-10-31,2025-09-30,0.059345,0.014105,0.036815,915882617.630000,0.326859,,2291755274.00,2212141269.00
sz.002223,2024-04-27,2024-03-31,0.054504,0.296263,0.499403,661025126.810000,2.335956,,1002476929.00,938673649.00
sz.002223,2024-08-24,2024-06-30,0.093871,0.260677,0.500608,1122893792.170000,2.017036,4286446830.740000,1002476929.00,938673649.00
sz.002223,2024-10-26,2024-09-30,0.126072,0.254391,0.501341,1533429840.090000,1.732477,,1002476929.00,938673649.00
sz.002223,2025-04-26,2024-12-31,0.148624,0.238476,0.501406,1804266349.200000,1.801239,7522916415.050000,1002476929.00,940158164.00
sz.002223,2025-04-26,2025-03-31,0.048729,0.255835,0.503031,623182616.760000,1.766671,,1002476929.00,940158164.00
sz.002223,2025-08-23,2025-06-30,0.093104,0.257496,0.503654,1199667055.450000,1.883543,4632791247.380000,1002476929.00,940158164.00
sz.002223,2025-10-25,2025-09-30,0.112528,0.224037,0.503492,1466298649.790000,1.735851,,1002476929.00,940158164.00
sz.002244,2024-04-27,2024-03-31,0.025772,0.058532,0.120816,801968658.040000,0.844964,,3111443890.00,2657288540.00
sz.002244,2024-08-31,2024-06-30,0.045141,0.050558,0.095681,1223557639.180000,0.661677,24194929573.340000,3111443890.00,2682353740.00
sz.002244,2024-10-31,2024-09-30,0.063000,0.043446,0.104297,1771871725.810000,0.543157,,3111443890.00,2682353740.00
sz.002244,2025-04-26,2024-12-31,0.096376,0.054824,0.125384,3791186093.310000,0.818194,69137118423.880000,3111443890.00,2682353740.00
sz.002244,2025-04-30,2025-03-31,0.034846,0.052103,0.109939,1172716250.080000,0.919746,,3111443890.00,2682353740.00
sz.002244,2025-08-27,2025-06-30,0.065059,0.059236,0.122357,2692205351.420000,1.038831,45440629531.040000,3111443890.00,2685899365.00
sz.002244,2025-10-31,2025-09-30,0.083663,0.062051,0.124404,4065207549.060000,1.062818,,3111443890.00,2685899365.00
sz.002261,2024-04-26,2024-03-31,0.002368,0.004379,0.150904,3558090.120000,0.007340,,1253336174.00,1122669219.00
sz.002261,2024-08-20,2024-06-30,0.001302,0.000072,0.178214,124946.050000,-0.007577,1728459765.600000,1255904724.00,1125320269.00
sz.002261,2024-10-17,2024-09-30,0.004282,0.001008,0.159442,2967083.510000,-0.013318,,1256311703.00,1127664998.00
sz.002261,2025-04-25,2024-12-31,-0.040035,-0.027275,0.139544,-112022910.800000,-0.079989,4107170805.050000,1256410503.00,1127763798.00
sz.002261,2025-04-25,2025-03-31,0.026109,0.100808,0.138588,62804961.570000,-0.032802,,1256072174.00,1127782469.00
sz.002261,2025-08-26,2025-06-30,0.031263,0.054244,0.161921,70864693.000000,-0.019871,1306403506.020000,1259553814.00,1143556432.00
sz.002261,2025-10-24,2025-09-30,0.041300,0.044084,0.176251,91622011.220000,-0.005288,,1259913474.00,1145652281.00
sz.002262,2024-04-20,2024-03-31,0.040398,0.194936,0.707781,264638776.410000,1.066677,,1007588092.00,881761575.00
sz.002262,2024-07-31,2024-06-30,0.095473,0.226740,0.724988,626573552.500000,1.112692,2742555390.600000,1007588092.00,881792550.00
sz.002262,2024-10-26,2024-09-30,0.150392,0.245217,0.737527,1016537195.810000,1.152736,,1016176792.00,881792550.00
sz.002262,2025-03-29,2024-12-31,0.166525,0.200222,0.735585,1140792302.840000,1.125360,5638027756.670000,1016176792.00,881792550.00
sz.002262,2025-04-19,2025-03-31,0.040309,0.198982,0.746908,300639634.410000,1.160219,,1016176792.00,881792550.00
sz.002262,2025-07-30,2025-06-30,0.093570,0.232567,0.752422,700054285.990000,1.195795,2994352318.290000,1016176792.00,881644025.00
sz.002262,2025-10-25,2025-09-30,0.143603,0.247043,0.760227,1104525768.280000,1.210397,,1015786583.00,883908476.00
sz.002265,2024-04-18,2024-03-31,0.006828,0.028353,0.118358,23640843.350000,0.195872,,1033040407.00,403097025.00
sz.002265,2024-08-28,2024-06-30,0.026029,0.046732,0.135166,91369195.970000,0.203159,1955177427.920000,1033040407.00,403097025.00
sz.002265,2024-10-28,2024-09-30,0.053074,0.063453,0.154121,185679359.310000,0.274307,,1033040407.00,403097025.00
sz.002265,2025-04-24,2024-12-31,0.074447,0.060792,0.161805,264722627.420000,0.251639,4354574448.430000,1033040407.00,403097025.00
sz.002265,2025-04-24,2025-03-31,0.009452,0.050166,0.191740,34865320.960000,0.262651,,1033040407.00,403097025.00
sz.002265,2025-08-22,2025-06-30,0.013400,0.032891,0.181120,49905384.800000,0.213085,1517297732.760000,1033040407.00,403097025.00
sz.002265,2025-10-29,2025-09-30,0.008230,0.013001,0.164258,30472587.930000,0.103266,,1033040407.00,403097025.00
sz.002266,2024-04-27,2024-03-31,0.028235,0.070253,0.088209,312900688.730000,0.160619,,5244191665.00,4921721311.00
sz.002266,2024-08-31,2024-06-30,0.044369,0.047682,0.112604,491624128.330000,0.146052,10310427438.540000,5219271402.00,4896801048.00
sz.002266,2024-10-31,2024-09-30,0.070133,0.051724,0.116334,789184918.370000,0.156104,,5219271402.00,4896801048.00
sz.002266,2025-04-26,2024-12-31,0.087424,0.048201,0.120400,1007975166.810000,0.186134,20911943949.470000,5219271402.00,4896801048.00
sz.002266,2025-04-26,2025-03-31,0.023746,0.058249,0.095846,287600006.720000,0.178464,,5219271402.00,4896801048.00
sz.002266,2025-08-30,2025-06-30,0.049566,0.057065,0.117139,607305595.660000,0.201741,10642406437.970000,5219271402.00,4896801048.00
sz.002266,2025-10-30,2025-09-30,0.064179,0.049192,0.110197,794695660.860000,0.179065,,5219271402.00,4896801048.00
sz.002271,2024-04-24,2024-03-31,0.012283,0.047782,0.296795,341609350.330000,0.887650,,2518464191.00,1995644746.00
sz.002271,2024-08-29,2024-06-30,0.033849,0.061137,0.292195,930416762.830000,0.772603,14965882928.420000,2436315528.00,1932223222.00
sz.002271,2024-10-29,2024-09-30,0.046829,0.058118,0.291299,1261084231.040000,0.491356,,2436315528.00,1932223222.00
sz.002271,2025-02-28,2024-12-31,0.004058,0.002691,0.257990,75511132.970000,0.044400,27838984845.610000,2436315528.00,1932223222.00
sz.002271,2025-04-29,2025-03-31,0.008126,0.029877,0.237316,177919580.950000,-0.019753,,2388699866.00,1914729882.00
sz.002271,2025-08-01,2025-06-30,0.023661,0.040323,0.254003,547138492.690000,-0.113297,13441732736.730000,2388699866.00,1914981623.00
sz.002271,2025-10-28,2025-09-30,0.035385,0.038171,0.251946,786356139.300000,-0.150465,,2388699866.00,1914981623.00
sz.002273,2024-04-30,2024-03-31,0.020537,0.137933,0.240010,185557288.880000,0.493340,,1390632221.00,1357913430.00
sz.002273,2024-08-22,2024-06-30,0.049806,0.165559,0.275990,439532296.620000,0.610866,2573256059.290000,1390632221.00,1357913430.00
sz.002273,2024-10-29,2024-09-30,0.098778,0.186664,0.315746,879135775.940000,0.736316,,1390632221.00,1357913430.00
sz.002273,2025-04-10,2024-12-31,0.116813,0.166288,0.310949,1043902998.040000,0.740561,6179538343.370000,1390632221.00,1357913430.00
sz.002273,2025-04-25,2025-03-31,0.024155,0.151089,0.279485,223978356.160000,0.770959,,1390632221.00,1357913430.00
sz.002273,2025-08-28,2025-06-30,0.054746,0.168109,0.294559,507765947.410000,0.793787,2972196202.120000,1390632221.00,1358744934.00
sz.002273,2025-10-28,2025-09-30,0.105649,0.192851,0.317413,988011243.630000,0.828127,,1390632221.00,1362211854.00
sz.002281,2024-04-26,2024-03-31,0.009117,0.060154,0.225330,77659305.010000,0.748667,,794201952.00,756041916.00
sz.002281,2024-08-24,2024-06-30,0.024617,0.064431,0.226893,200375461.230000,0.741803,3109322624.730000,794201952.00,756065696.00
sz.002281,2024-10-30,2024-09-30,0.053681,0.084316,0.237074,453432805.360000,0.843640,,794201952.00,756065696.00
sz.002281,2025-04-24,2024-12-31,0.075363,0.079320,0.224592,656163189.250000,0.833318,8229975580.870000,793592652.00,773038822.00
sz.002281,2025-04-24,2025-03-31,0.016337,0.065859,0.256114,146360962.380000,0.925528,,793592652.00,773038822.00
sz.002281,2025-08-28,2025-06-30,0.040388,0.067208,0.225131,352366855.770000,1.023277,5242849949.810000,806851752.00,773185034.00
sz.002281,2025-10-25,2025-09-30,0.076135,0.081689,0.231387,696937341.140000,1.135627,,806851752.00,779638234.00
sz.002294,2024-04-23,2024-03-31,0.024655,0.181593,0.714521,198111870.960000,0.510742,,1114816535.00,1114565736.00
sz.002294,2024-08-27,2024-06-30,0.043410,0.168556,0.711259,344298709.640000,0.526126,2042631367.900000,1114816535.00,1114565736.00
sz.002294,2024-10-22,2024-09-30,0.061317,0.170636,0.720673,512089093.420000,0.547719,,1114816535.00,1114565736.00
sz.002294,2025-03-29,2024-12-31,0.071910,0.150828,0.726448,605155649.240000,0.539613,4012231593.390000,1114816535.00,1114565736.00
sz.002294,2025-04-22,2025-03-31,0.022725,0.190980,0.753219,202860353.320000,0.539670,,1114816535.00,1114565736.00
sz.002294,2025-08-20,2025-06-30,0.042325,0.176150,0.753137,375369795.080000,0.558438,2130967669.970000,1114816535.00,1114565736.00
sz.002294,2025-10-28,2025-09-30,0.066425,0.182456,0.752508,591394788.520000,0.603294,,1114816535.00,1114565736.00
sz.002299,2024-04-26,2024-03-31,-0.006024,-0.016895,0.076876,-71212377.850000,0.412499,,1243400295.00,1242358649.00
sz.002299,2024-08-29,2024-06-30,0.010022,0.009722,0.092412,85911425.790000,0.273397,8190319352.820000,1243400295.00,1243331721.00
sz.002299,2024-10-26,2024-09-30,0.037064,0.026742,0.103117,368027024.270000,0.247251,,1243400295.00,1243331721.00
sz.002299,2025-04-12,2024-12-31,0.069815,0.038497,0.111229,715487519.610000,0.582490,17366337454.230000,1243400295.00,1243331721.00
sz.002299,2025-04-29,2025-03-31,0.014033,0.037429,0.121698,154005630.390000,0.750961,,1243400295.00,1243331721.00
sz.002299,2025-08-18,2025-06-30,0.084490,0.103916,0.119744,920323815.450000,1.232478,8366915887.980000,1243400295.00,1243331721.00
sz.002299,2025-10-22,2025-09-30,0.106328,0.079724,0.121705,1172413256.240000,1.206963,,1243180295.00,1225830200.00
sz.002312,2024-04-23,2024-03-31,0.011304,0.062235,0.137448,104031197.590000,0.194359,,1891416394.00,1367297465.00
sz.002312,2024-08-28,2024-06-30,0.032038,0.073184,0.149272,294573091.490000,0.251742,4025086076.710000,1891416394.00,1366916815.00
sz.002312,2024-10-26,2024-09-30,0.045986,0.070314,0.157832,425533300.130000,0.272150,,1889338619.00,1753238515.00
sz.002312,2025-04-23,2024-12-31,0.057477,0.065210,0.143263,533312199.490000,0.282061,8178402726.780000,1889338619.00,1758722877.00
sz.002312,2025-04-28,2025-03-31,0.010868,0.049222,0.120268,102600001.570000,0.281929,,1889338619.00,1758722877.00
sz.002312,2025-08-19,2025-06-30,0.025300,0.051173,0.131804,240527177.850000,0.253016,4700280511.620000,1889338619.00,1759210346.00
sz.002312,2025-10-24,2025-09-30,0.045794,0.060382,0.146310,446020373.660000,0.288386,,1889338619.00,1883819198.00
sz.002318,2024-04-30,2024-03-31,0.044966,0.144742,0.270019,345752220.540000,1.620874,,977170720.00,954276728.00
sz.002318,2024-08-30,2024-06-30,0.089227,0.137672,0.249055,665028646.700000,1.453621,4830530061.580000,977170720.00,954761922.00
sz.002318,2024-10-31,2024-09-30,0.140955,0.150283,0.269274,1073503925.060000,1.458928,,977170720.00,954761922.00
sz.002318,2025-03-25,2024-12-31,0.197089,0.139237,0.276304,1520225217.260000,1.525195,10918288424.290000,977170720.00,954761922.00
sz.002318,2025-04-25,2025-03-31,0.048586,0.138175,0.280825,398302066.990000,1.587623,,977170720.00,954761922.00
sz.002318,2025-08-26,2025-06-30,0.105908,0.137193,0.271960,837576944.080000,1.712903,6105109306.430000,977170720.00,954957728.00
sz.002318,2025-10-28,2025-09-30,0.157361,0.131101,0.252811,1277807467.080000,1.746920,,977170720.00,954957728.00
sz.002335,2024-04-26,2024-03-31,0.016571,0.065088,0.322553,77063631.440000,0.948001,,461568810.00,400828257.00
sz.002335,2024-08-30,2024-06-30,0.050288,0.062239,0.244956,232187252.310000,0.891345,3697814964.660000,461569228.00,400828675.00
sz.002335,2024-10-31,2024-09-30,0.052938,0.045859,0.253331,247337068.560000,0.650872,,461571677.00,400829999.00
sz.002335,2025-04-26,2024-12-31,0.069460,0.042335,0.252006,328401626.520000,0.682829,7681377546.630000,461572464.00,400830786.00
sz.002335,2025-04-26,2025-03-31,0.012995,0.059047,0.301441,71819841.030000,0.609882,,509235228.00,448493831.00
sz.002335,2025-08-30,2025-06-30,0.044720,0.066684,0.250167,248912762.820000,0.646259,3689023054.320000,515414041.00,454672644.00
sz.002335,2025-10-31,2025-09-30,0.062656,0.061749,0.250988,352320176.740000,0.818000,,515414041.00,454672644.00
sz.002340,2024-04-27,2024-03-31,0.024030,0.055959,0.132885,467486971.190000,0.237195,,5135586557.00,5086982836.00
sz.002340,2024-08-30,2024-06-30,0.036678,0.046055,0.135115,798503232.130000,0.238267,17338151334.160000,5131291557.00,5087014586.00
sz.002340,2024-10-30,2024-09-30,0.047585,0.042700,0.135607,1062051823.410000,0.251546,,5131291557.00,5087014586.00
sz.002340,2025-04-26,2024-12-31,0.053442,0.040014,0.152899,1328472803.890000,0.199053,33199829363.580000,5126291557.00,5084957306.00
sz.002340,2025-04-30,2025-03-31,0.025735,0.063219,0.130801,600323090.670000,0.209818,,5126291557.00,5084981362.00
sz.002340,2025-08-29,2025-06-30,0.040405,0.047992,0.124784,842769387.980000,0.218179,17560738616.460000,5124299057.00,5084385687.00
sz.002340,2025-10-31,2025-09-30,0.055347,0.047754,0.126713,1313130620.980000,0.239109,,5124299057.00,5085952531.00
sz.002353,2024-04-26,2024-03-31,0.019290,0.179895,0.357223,383374984.550000,2.420671,,1023855833.00,693435365.00
sz.002353,2024-08-29,2024-06-30,0.055725,0.224666,0.358346,1113690546.220000,2.441296,4957098829.990000,1023855833.00,693435365.00
sz.002353,2024-10-25,2024-09-30,0.081042,0.204862,0.350176,1648473417.060000,2.430908,,1023855833.00,693435365.00
sz.002353,2025-04-10,2024-12-31,0.129805,0.201091,0.336961,2685558218.410000,2.565825,13354918639.620000,1023855833.00,693435365.00
sz.002353,2025-04-23,2025-03-31,0.021725,0.177874,0.314309,477877656.180000,2.653979,,1023855833.00,693435365.00
sz.002353,2025-08-07,2025-06-30,0.057724,0.184001,0.321912,1269715695.710000,2.715105,6900592211.470000,1023855833.00,693243890.00
sz.002353,2025-10-24,2025-09-30,0.083502,0.179011,0.312900,1865256648.410000,2.770463,,1023855833.00,693243890.00
sz.002372,2024-04-27,2024-03-31,0.027179,0.157734,0.414840,157207879.790000,0.887132,,1592037988.00,1470858109.00
sz.002372,2024-08-24,2024-06-30,0.066454,0.147074,0.421113,344617896.600000,0.802800,2312958873.290000,1592037988.00,1470858109.00
sz.002372,2024-10-30,2024-09-30,0.120458,0.167987,0.424907,633760165.510000,0.742447,,1592037988.00,1470858109.00
sz.002372,2025-04-16,2024-12-31,0.178287,0.153191,0.417240,959984999.420000,0.598398,6221879409.340000,1592037988.00,1470858109.00
sz.002372,2025-04-26,2025-03-31,0.022078,0.129498,0.404516,115906036.210000,0.573373,,1592037988.00,1470858109.00
sz.002372,2025-08-13,2025-06-30,0.056098,0.130792,0.404973,271750317.340000,0.555180,2058533397.230000,1592037988.00,1470858109.00
sz.002372,2025-10-28,2025-09-30,0.108627,0.160234,0.414713,539474395.900000,0.545400,,1592037988.00,1470858109.00
sz.002385,2024-04-30,2024-03-31,-0.026770,-0.037315,0.118934,-250266231.970000,-0.504487,,4112241528.00,3312680025.00
sz.002385,2024-08-23,2024-06-30,-0.019870,-0.011883,0.131008,-155602943.190000,-0.378322,13094586852.390000,4112241528.00,3312680025.00
sz.002385,2024-10-23,2024-09-30,0.016076,0.012550,0.140872,252789488.470000,-0.261817,,4323721890.00,3312680025.00
sz.002385,2025-04-25,2024-12-31,0.041596,0.024872,0.151419,715497984.160000,0.080411,28766965640.910000,4300078565.00,3312680025.00
sz.002385,2025-04-30,2025-03-31,0.015598,0.030882,0.138483,212010194.140000,0.160362,,4300078565.00,3524077887.00
sz.002385,2025-08-28,2025-06-30,0.027215,0.028105,0.141194,381080879.120000,0.171388,13559416341.080000,4300078565.00,3524077887.00
sz.002385,2025-10-23,2025-09-30,0.029786,0.020729,0.131675,429996963.410000,0.109139,,4300078565.00,3524077887.00
sz.002402,2024-04-20,2024-03-31,0.021041,0.042584,0.168429,84397517.440000,0.371570,,931720685.00,802343335.00
sz.002402,2024-08-23,2024-06-30,0.043611,0.038702,0.174656,176813689.140000,0.360403,4568598936.440000,931490685.00,807329648.00
sz.002402,2024-10-29,2024-09-30,0.077164,0.046208,0.181102,325309428.570000,0.378373,,931490685.00,807329648.00
sz.002402,2025-04-23,2024-12-31,0.078974,0.034567,0.182703,333894853.950000,0.393744,9659390712.510000,925192285.00,801381248.00
sz.002402,2025-04-23,2025-03-31,0.035523,0.070237,0.195272,181569405.550000,0.472513,,925080285.00,801381248.00
sz.002402,2025-08-15,2025-06-30,0.072925,0.069281,0.191264,377310030.710000,0.562109,5446058322.900000,925080285.00,805831823.00
sz.002402,2025-10-23,2025-09-30,0.121356,0.077673,0.200232,642329753.590000,0.661574,,924806285.00,805831823.00
sz.002409,2024-04-26,2024-03-31,0.035219,0.154719,0.304973,250366108.230000,1.370947,,475927678.00,318522747.00
sz.002409,2024-08-28,2024-06-30,0.074189,0.162844,0.341595,530319864.120000,1.591948,3256612327.270000,475927678.00,318522747.00
sz.002409,2024-10-28,2024-09-30,0.105728,0.150729,0.328824,753512049.080000,1.781041,,475927678.00,318522747.00
sz.002409,2025-04-28,2024-12-31,0.123528,0.122653,0.315900,841682472.520000,1.831335,6722697596.350000,475927678.00,318522747.00
sz.002409,2025-04-30,2025-03-31,0.035590,0.126457,0.284996,267816764.050000,1.861535,,475927678.00,318522747.00
sz.002409,2025-08-28,2025-06-30,0.069654,0.132874,0.318224,570429148.440000,1.838165,4292999950.680000,475927678.00,318522747.00
sz.002409,2025-10-31,2025-09-30,0.106062,0.133558,0.321443,863676680.100000,1.930846,,475927678.00,318522747.00
sz.002410,2024-04-25,2024-03-31,0.001036,0.011015,0.875794,14169171.670000,0.001293,,1664869506.00,1588834979.00
sz.002410,2024-08-23,2024-06-30,0.032588,0.069442,0.866815,203988063.650000,0.035734,2937519695.540000,1664869506.00,1588369154.00
sz.002410,2024-10-31,2024-09-30,0.035837,0.052469,0.862149,229125731.800000,0.040867,,1651944342.00,1588369154.00
sz.002410,2025-03-25,2024-12-31,0.042295,0.043627,0.843327,270609659.950000,0.151594,6202873989.820000,1651944342.00,1588325369.00
sz.002410,2025-04-29,2025-03-31,0.004990,0.033389,0.893062,40698882.010000,0.165976,,1651944342.00,1588325369.00
sz.002410,2025-08-26,2025-06-30,0.040135,0.091987,0.877933,256071215.940000,0.179056,2783784633.460000,1651944342.00,1588081079.00
sz.002410,2025-10-24,2025-09-30,0.052250,0.079683,0.873499,340228646.200000,0.210843,,1651944342.00,1588081079.00
sz.002414,2024-04-27,2024-03-31,0.001234,0.017914,0.566730,8383466.620000,0.003023,,4270736108.00,3398612429.00
sz.002414,2024-08-27,2024-06-30,0.002652,0.015630,0.513985,17969843.710000,-0.028500,1149736005.750000,4270736108.00,3398612431.00
sz.002414,2024-10-29,2024-09-30,0.007385,0.027705,0.525730,50212286.280000,-0.039271,,4270736108.00,3398612431.00
sz.002414,2025-04-25,2024-12-31,-0.068224,-0.167011,0.407185,-447186667.610000,-0.104710,2677585112.730000,4270736108.00,3398612431.00
sz.002414,2025-04-29,2025-03-31,0.013115,0.122724,0.521631,83545903.880000,-0.087110,,4270736108.00,3398612431.00
sz.002414,2025-08-26,2025-06-30,0.028167,0.093538,0.510212,180930230.300000,-0.066552,1934291385.850000,4270736108.00,3398612431.00
sz.002414,2025-10-28,2025-09-30,0.087822,0.189682,0.579109,581935613.800000,0.019794,,4270736108.00,3398612431.00
sz.002423,2024-04-30,2024-03-31,0.031617,3.604451,-0.075809,1139271627.790000,0.552585,,2304105575.00,2304105575.00
sz.002423,2024-08-26,2024-06-30,0.057665,4.177271,-0.110725,1966987388.760000,0.597286,13082612125.220000,2304105575.00,2304105575.00
sz.002423,2024-10-30,2024-09-30,0.061943,1.755044,-0.087540,2008031800.400000,0.587554,,2304105575.00,2304105575.00
sz.002423,2025-04-26,2024-12-31,0.056858,3.326213,-0.243254,1856426088.980000,0.525105,25249623573.540000,2304105575.00,2304105575.00
sz.002423,2025-04-30,2025-03-31,0.017483,8.857747,0.529715,612679757.530000,0.287280,,2304105575.00,2304105575.00
sz.002423,2025-08-20,2025-06-30,0.037702,7.471182,0.329964,1313864428.900000,0.095134,4893456578.580000,2304105575.00,2304105575.00
sz.002423,2025-10-31,2025-09-30,0.045135,7.236606,0.240349,1571920927.330000,-0.043848,,2304105575.00,2304105575.00
sz.002429,2024-04-26,2024-03-31,0.027624,0.110528,0.177755,453837479.860000,0.357865,,4526940607.00,4524333018.00
sz.002429,2024-08-06,2024-06-30,0.060650,0.103903,0.176743,989152098.880000,0.389876,9519943302.690000,4526940607.00,4524333018.00
sz.002429,2024-10-26,2024-09-30,0.089998,0.090132,0.163203,1456747151.650000,0.373157,,4526940607.00,4524333018.00
sz.002429,2025-04-17,2024-12-31,0.104442,0.085181,0.171723,1731412347.100000,0.353990,20326296258.850000,4526940607.00,4524333018.00
sz.002429,2025-04-25,2025-03-31,0.020843,0.096068,0.183351,357672860.320000,0.336313,,4526940607.00,4524333018.00
sz.002429,2025-08-23,2025-06-30,0.041403,0.084947,0.168358,720586243.730000,0.298914,8482784941.640000,4526940607.00,4524333018.00
sz.002429,2025-10-23,2025-09-30,0.061956,0.079358,0.158842,1102718306.410000,0.271732,,4526940607.00,4524333018.00
sz.002430,2024-04-26,2024-03-31,0.022587,0.067241,0.199044,222235446.030000,1.162075,,984310928.00,971384358.00
sz.002430,2024-08-27,2024-06-30,0.049558,0.070667,0.207092,475390737.400000,1.146466,6638821855.920000,983962881.00,971610686.00
sz.002430,2024-10-29,2024-09-30,0.075509,0.071184,0.204087,736935734.220000,1.057087,,983889285.00,972023585.00
sz.002430,2025-03-28,2024-12-31,0.101971,0.072283,0.208530,991470453.800000,0.937467,13350262804.650000,983889952.00,972432127.00
sz.002430,2025-04-29,2025-03-31,0.024193,0.070020,0.214547,249589716.390000,0.959901,,983890100.00,977517150.00
sz.002430,2025-08-26,2025-06-30,0.051332,0.072981,0.207322,534748971.940000,0.980167,7276091398.700000,983890598.00,977695648.00
sz.002430,2025-10-29,2025-09-30,0.079849,0.074407,0.206439,850335482.980000,1.026574,,978351447.00,977673372.00
sz.002432,2024-04-29,2024-03-31,0.013033,0.407294,0.716017,310478780.770000,1.836170,,488811438.00,447730495.00
sz.002432,2024-08-30,2024-06-30,0.031677,0.518924,0.702202,701020855.660000,2.177312,1350913448.990000,490307069.00,419854475.00
sz.002432,2024-10-31,2024-09-30,0.071094,0.733046,0.716797,1533576285.110000,3.512928,,490621332.00,420168738.00
sz.002432,2025-04-29,2024-12-31,0.083508,0.694408,0.706736,1800042144.800000,3.386239,2578345752.100000,492796670.00,441410958.00
sz.002432,2025-04-29,2025-03-31,0.012632,0.547961,0.704593,277815657.500000,3.566736,,473144232.00,445742185.00
sz.002432,2025-08-27,2025-06-30,0.043291,1.202427,0.661798,920175295.830000,4.188258,765265184.210000,474455362.00,430065557.00
sz.002432,2025-10-25,2025-09-30,0.074038,1.484842,0.653987,1587758433.660000,4.063609,,464894790.00,438328657.00
sz.002436,2024-04-25,2024-03-31,0.004690,-0.019721,0.170702,-27382529.200000,0.135258,,1689596468.00,1500414161.00
sz.002436,2024-08-28,2024-06-30,0.003702,-0.030738,0.165602,-88558932.080000,0.125862,2881093078.630000,1689596542.00,1500412235.00
sz.002436,2024-10-26,2024-09-30,-0.006057,-0.047642,0.159724,-207311694.980000,-0.006420,,1689597513.00,1500413206.00
sz.002436,2025-04-25,2024-12-31,-0.038618,-0.091252,0.158717,-530841661.520000,-0.117359,5817324197.220000,1689599079.00,1500422772.00
sz.002436,2025-04-25,2025-03-31,0.001881,-0.023273,0.171966,-36762803.820000,-0.126503,,1689599309.00,1500423002.00
sz.002436,2025-08-27,2025-06-30,0.005775,-0.025399,0.184542,-87012295.160000,-0.111834,3425863435.950000,1689629591.00,1500453284.00
